,nse_symbol,screener_symbol,screener_url,nse_name,ticker_symbol
1992,RILINFRA,RILINFRA,https://www.screener.in/company/RILINFRA/,Rachana Infrastructure Limited,RILINFRA
1994,GTECJAINX,GTECJAINX,https://www.screener.in/company/GTECJAINX/consolidated/,G-TEC JAINX EDUCATION LIMITED,GTECJAINX
1995,YUDIZ,YUDIZ,https://www.screener.in/company/YUDIZ/,Yudiz Solutions Limited,YUDIZ
1996,AGROPHOS,AGROPHOS,https://www.screener.in/company/AGROPHOS/,Agro Phos India Limited,AGROPHOS
1997,SHUBHLAXMI,SHUBHLAXMI,https://www.screener.in/company/SHUBHLAXMI/,Shubhlaxmi Jewel Art Limited,SHUBHLAXMI
1998,MCON,MCON,https://www.screener.in/company/MCON/,Mcon Rasayan India Limited,MCON
2000,AISL,AISL,https://www.screener.in/company/AISL/,ANI Integrated Services Limited,AISL
2001,CPS,CPS,https://www.screener.in/company/CPS/,C P S Shapers Limited,CPS
2002,HOVS,HOVS,https://www.screener.in/company/HOVS/consolidated/,HOV Services Limited,HOVS
2003,KANANIIND,KANANIIND,https://www.screener.in/company/KANANIIND/consolidated/,Kanani Industries Limited,KANANIIND
2004,SHIVAMILLS,SHIVAMILLS,https://www.screener.in/company/SHIVAMILLS/,Shiva Mills Limited,SHIVAMILLS
2005,PRUDMOULI,PRUDMOULI,https://www.screener.in/company/PRUDMOULI/consolidated/,Prudential Sugar Corporation Limited,PRUDMOULI
2006,SCML,SCML,https://www.screener.in/company/SCML/,Sharp Chucks and Machines Limited,SCML
2007,AATMAJ,AATMAJ,https://www.screener.in/company/AATMAJ/,Aatmaj Healthcare Limited,AATMAJ
2008,KTL,KTL,https://www.screener.in/company/KTL/,Kalahridhaan Trendz Limited,KTL
2009,CEREBRAINT,CEREBRAINT,https://www.screener.in/company/CEREBRAINT/consolidated/,Cerebra Integrated Technologies Limited,CEREBRAINT
2010,EXCEL,EXCEL,https://www.screener.in/company/EXCEL/consolidated/,Excel Realty N Infra Limited,EXCEL
2011,SHEETAL,SHEETAL,https://www.screener.in/company/SHEETAL/consolidated/,Sheetal Universal Limited,SHEETAL
2012,GRAPHISAD,GRAPHISAD,https://www.screener.in/company/GRAPHISAD/consolidated/,Graphisads Limited,GRAPHISAD
2013,HECPROJECT,HECPROJECT,https://www.screener.in/company/HECPROJECT/,HEC Infra Projects Limited,HECPROJECT
2014,SECURCRED,SECURCRED,https://www.screener.in/company/SECURCRED/,SecUR Credentials Limited,SECURCRED
2015,AROGRANITE,AROGRANITE,https://www.screener.in/company/AROGRANITE/,Aro Granite Industries Limited,AROGRANITE
2016,MADHUCON,MADHUCON,https://www.screener.in/company/MADHUCON/consolidated/,Madhucon Projects Limited,MADHUCON
2017,WEWIN,WEWIN,https://www.screener.in/company/WEWIN/,WE WIN LIMITED,WEWIN
2018,KKVAPOW,KKVAPOW,https://www.screener.in/company/KKVAPOW/,KKV Agro Powers Limited,KKVAPOW
2019,RELIABLE,RELIABLE,https://www.screener.in/company/RELIABLE/consolidated/,Reliable Data Services Limited,RELIABLE
2020,AKSHAR,AKSHAR,https://www.screener.in/company/AKSHAR/,Akshar Spintex Limited,AKSHAR
2021,DHTL,DHTL,https://www.screener.in/company/DHTL/consolidated/,Docmode Health Technologies Limited,DHTL
2022,PERFECT,PERFECT,https://www.screener.in/company/PERFECT/,Perfect Infraengineers Limited,PERFECT
2023,MILTON,MILTON,https://www.screener.in/company/MILTON/,Milton Industries Limited,MILTON
2024,GOLDENTOBC,GOLDENTOBC,https://www.screener.in/company/GOLDENTOBC/consolidated/,Golden Tobacco Limited,GOLDENTOBC
2025,LEXUS,LEXUS,https://www.screener.in/company/LEXUS/,Lexus Granito (India) Limited,LEXUS
2026,MAGSON,MAGSON,https://www.screener.in/company/MAGSON/consolidated/,Magson Retail And Distribution Limited,MAGSON
2027,SERVICE,SERVICE,https://www.screener.in/company/SERVICE/,Service Care Limited,SERVICE
2028,ROML,ROML,https://www.screener.in/company/ROML/,Raj Oil Mills Limited,ROML
2029,NGIL,NGIL,https://www.screener.in/company/NGIL/,Nakoda Group of Industries Limited,NGIL
2030,CLSL,CLSL,https://www.screener.in/company/CLSL/,Crop Life Science Limited,CLSL
2031,OMFURN,OMFURN,https://www.screener.in/company/OMFURN/,Omfurn India Limited,OMFURN
2032,VIAZ,VIAZ,https://www.screener.in/company/VIAZ/,Viaz Tyres Limited,VIAZ
2033,TRIDHYA,TRIDHYA,https://www.screener.in/company/TRIDHYA/consolidated/,Tridhya Tech Limited,TRIDHYA
2034,BANG,BANG,https://www.screener.in/company/BANG/consolidated/,Bang Overseas Limited,BANG
2035,MORARJEE,MORARJEE,https://www.screener.in/company/MORARJEE/,Morarjee Textiles Limited,MORARJEE
2036,MANUGRAPH,MANUGRAPH,https://www.screener.in/company/MANUGRAPH/,Manugraph India Limited,MANUGRAPH
2037,MALUPAPER,MALUPAPER,https://www.screener.in/company/MALUPAPER/,Malu Paper Mills Limited,MALUPAPER
2038,UCL,UCL,https://www.screener.in/company/UCL/consolidated/,Ushanti Colour Chem Limited,UCL
2039,SIDDHIKA,SIDDHIKA,https://www.screener.in/company/SIDDHIKA/,Siddhika Coatings Limited,SIDDHIKA
2040,JAIPURKURT,JAIPURKURT,https://www.screener.in/company/JAIPURKURT/,Nandani Creation Limited,JAIPURKURT
2042,CELLPOINT,CELLPOINT,https://www.screener.in/company/CELLPOINT/,Cell Point (India) Limited,CELLPOINT
2043,MICROPRO,MICROPRO,https://www.screener.in/company/MICROPRO/,Micropro Software Solutions Limited,MICROPRO
2044,COMMITTED,COMMITTED,https://www.screener.in/company/COMMITTED/,Committed Cargo Care Limited,COMMITTED
2045,HBSL,HBSL,https://www.screener.in/company/HBSL/consolidated/,HB Stockholdings Limited,HBSL
2046,BANARBEADS,BANARBEADS,https://www.screener.in/company/BANARBEADS/,Banaras Beads Limited,BANARBEADS
2047,SANGANI,SANGANI,https://www.screener.in/company/SANGANI/consolidated/,Sangani Hospitals Limited,SANGANI
2049,JETFREIGHT,JETFREIGHT,https://www.screener.in/company/JETFREIGHT/consolidated/,Jet Freight Logistics Limited,JETFREIGHT
2050,MARSHALL,MARSHALL,https://www.screener.in/company/MARSHALL/,Marshall Machines Limited,MARSHALL
2051,ABMINTLLTD,ABMINTLLTD,https://www.screener.in/company/ABMINTLLTD/consolidated/,ABM International Limited,ABMINTLLTD
2052,TERASOFT,TERASOFT,https://www.screener.in/company/TERASOFT/,Tera Software Limited,TERASOFT
2053,AKG,AKG,https://www.screener.in/company/AKG/consolidated/,Akg Exim Limited,AKG
2054,PEARLPOLY,PEARLPOLY,https://www.screener.in/company/PEARLPOLY/,Pearl Polymers Limited,PEARLPOLY
2055,PODDARHOUS,PODDARHOUS,https://www.screener.in/company/PODDARHOUS/consolidated/,Poddar Housing and Development Limited,PODDARHOUS
2056,SHANTHALA,SHANTHALA,https://www.screener.in/company/SHANTHALA/,Shanthala FMCG Products Limited,SHANTHALA
2057,AARVEEDEN,AARVEEDEN,https://www.screener.in/company/AARVEEDEN/,Aarvee Denims & Exports Limited,AARVEEDEN
2058,REXPIPES,REXPIPES,https://www.screener.in/company/REXPIPES/,Rex Pipes And Cables Industries Limited,REXPIPES
2059,JETKNIT,JETKNIT,https://www.screener.in/company/JETKNIT/,Jet Knitwears Limited,JETKNIT
2060,ENSER,ENSER,https://www.screener.in/company/ENSER/,Enser Communications Limited,ENSER
2061,SHRENIK,SHRENIK,https://www.screener.in/company/SHRENIK/,Shrenik Limited,SHRENIK
2062,DNAMEDIA,DNAMEDIA,https://www.screener.in/company/DNAMEDIA/,Diligent Media Corporation Limited,DNAMEDIA
2063,MASTER,MASTER,https://www.screener.in/company/MASTER/,Master Components Limited,MASTER
2065,SILGO,SILGO,https://www.screener.in/company/SILGO/,Silgo Retail Limited,SILGO
2066,AKASH,AKASH,https://www.screener.in/company/AKASH/consolidated/,Akash Infra-Projects Limited,AKASH
2067,SEYAIND,SEYAIND,https://www.screener.in/company/SEYAIND/,Seya Industries Limited,SEYAIND
2068,AJOONI,AJOONI,https://www.screener.in/company/AJOONI/,Ajooni Biotech Limited,AJOONI
2069,TFL,TFL,https://www.screener.in/company/TFL/consolidated/,Transwarranty Finance Limited,TFL
2070,TAPIFRUIT,TAPIFRUIT,https://www.screener.in/company/TAPIFRUIT/,Tapi Fruit Processing Limited,TAPIFRUIT
2071,LFIC,LFIC,https://www.screener.in/company/LFIC/,Lakshmi Finance & Industrial Corporation Limited,LFIC
2072,WOMANCART,WOMANCART,https://www.screener.in/company/WOMANCART/consolidated/,Womancart Limited,WOMANCART
2073,ASLIND,ASLIND,https://www.screener.in/company/ASLIND/,ASL Industries Limited,ASLIND
2074,TIMESCAN,TIMESCAN,https://www.screener.in/company/TIMESCAN/,Timescan Logistics (India) Limited,TIMESCAN
2075,ANKITMETAL,ANKITMETAL,https://www.screener.in/company/ANKITMETAL/,Ankit Metal & Power Limited,ANKITMETAL
2076,ICDSLTD,ICDSLTD,https://www.screener.in/company/ICDSLTD/consolidated/,ICDS Limited,ICDSLTD
2077,YCCL,YCCL,https://www.screener.in/company/YCCL/consolidated/,Yasons Chemex Care Limited,YCCL
2078,UMA,UMA,https://www.screener.in/company/UMA/,Uma Converter Limited,UMA
2079,WALPAR,WALPAR,https://www.screener.in/company/WALPAR/consolidated/,Walpar Nutritions Limited,WALPAR
2080,SONUINFRA,SONUINFRA,https://www.screener.in/company/SONUINFRA/,Sonu Infratech Limited,SONUINFRA
2081,SEL,SEL,https://www.screener.in/company/SEL/,Sungarner Energies Limited,SEL
2082,LIBAS,LIBAS,https://www.screener.in/company/LIBAS/consolidated/,Libas Consumer Products Limited,LIBAS
2083,3PLAND,3PLAND,https://www.screener.in/company/3PLAND/consolidated/,3P Land Holdings Limited,3PLAND
2084,BURNPUR,BURNPUR,https://www.screener.in/company/BURNPUR/,Burnpur Cement Limited,BURNPUR
2085,SITINET,SITINET,https://www.screener.in/company/SITINET/consolidated/,Siti Networks Limited,SITINET
2086,RKDL,RKDL,https://www.screener.in/company/RKDL/,Ravi Kumar Distilleries Limited,RKDL
2087,MAKS,MAKS,https://www.screener.in/company/MAKS/,Maks Energy Solutions India Limited,MAKS
2088,SRPL,SRPL,https://www.screener.in/company/SRPL/,Shree Ram Proteins Limited,SRPL
2089,BMETRICS,BMETRICS,https://www.screener.in/company/BMETRICS/,Bombay Metrics Supply Chain Limited,BMETRICS
2090,ITALIANE,ITALIANE,https://www.screener.in/company/ITALIANE/,Italian Edibles Limited,ITALIANE
2091,LAXMICOT,LAXMICOT,https://www.screener.in/company/LAXMICOT/,Laxmi Cotspin Limited,LAXMICOT
2092,UWCSL,UWCSL,https://www.screener.in/company/UWCSL/,Ultra Wiring Connectivity System Limited,UWCSL
2093,TNTELE,TNTELE,https://www.screener.in/company/TNTELE/,Tamilnadu Telecommunication Limited,TNTELE
2094,AMBICAAGAR,AMBICAAGAR,https://www.screener.in/company/AMBICAAGAR/,Ambica Agarbathies & Aroma industries Limited,AMBICAAGAR
2095,ASHOKAMET,ASHOKAMET,https://www.screener.in/company/ASHOKAMET/consolidated/,Ashoka Metcast Limited,ASHOKAMET
2096,ADL,ADL,https://www.screener.in/company/ADL/,Archidply Decor Limited,ADL
2097,KHANDSE,KHANDSE,https://www.screener.in/company/KHANDSE/,Khandwala Securities Limited,KHANDSE
2098,VINEETLAB,VINEETLAB,https://www.screener.in/company/VINEETLAB/,Vineet Laboratories Limited,VINEETLAB
2099,TECHIN,TECHIN,https://www.screener.in/company/TECHIN/,Techindia Nirman Limited,TECHIN
2100,PATTECH,PATTECH,https://www.screener.in/company/PATTECH/,Pattech Fitwell Tube Components Limited,PATTECH
2101,CBAZAAR,CBAZAAR,https://www.screener.in/company/CBAZAAR/consolidated/,Net Avenue Technologies Limited,CBAZAAR
2102,BINANIIND,BINANIIND,https://www.screener.in/company/BINANIIND/consolidated/,Binani Industries Limited,BINANIIND
2103,21STCENMGM,21STCENMGM,https://www.screener.in/company/21STCENMGM/consolidated/,21st Century Management Services Limited,21STCENMGM
2104,KRIDHANINF,KRIDHANINF,https://www.screener.in/company/KRIDHANINF/consolidated/,Kridhan Infra Limited,KRIDHANINF
2105,GODHA,GODHA,https://www.screener.in/company/GODHA/,Godha Cabcon & Insulation Limited,GODHA
2106,JFLLIFE,JFLLIFE,https://www.screener.in/company/JFLLIFE/,Jfl Life Sciences Limited,JFLLIFE
2107,ISHAN,ISHAN,https://www.screener.in/company/ISHAN/consolidated/,Ishan International Limited,ISHAN
2108,NEXTMEDIA,NEXTMEDIA,https://www.screener.in/company/NEXTMEDIA/consolidated/,Next Mediaworks Limited,NEXTMEDIA
2109,SUULD,SUULD,https://www.screener.in/company/SUULD/consolidated/,Suumaya Industries Limited,SUULD
2110,ARISTO,ARISTO,https://www.screener.in/company/ARISTO/,Aristo Bio-Tech And Lifescience Limited,ARISTO
2111,TGBHOTELS,TGBHOTELS,https://www.screener.in/company/TGBHOTELS/,TGB Banquets And Hotels Limited,TGBHOTELS
2112,DKEGL,DKEGL,https://www.screener.in/company/DKEGL/consolidated/,D.K. Enterprises Global Limited,DKEGL
2113,MARINETRAN,MARINETRAN,https://www.screener.in/company/MARINETRAN/consolidated/,Marinetrans India Limited,MARINETRAN
2114,DESTINY,DESTINY,https://www.screener.in/company/DESTINY/,Destiny Logistics & Infra Limited,DESTINY
2115,FLFL,FLFL,https://www.screener.in/company/FLFL/consolidated/,Future Lifestyle Fashions Limited,FLFL
2116,ARSSINFRA,ARSSINFRA,https://www.screener.in/company/ARSSINFRA/consolidated/,ARSS Infrastructure Projects Limited,ARSSINFRA
2117,ONELIFECAP,ONELIFECAP,https://www.screener.in/company/ONELIFECAP/consolidated/,Onelife Capital Advisors Limited,ONELIFECAP
2118,INSPIRE,INSPIRE,https://www.screener.in/company/INSPIRE/,Inspire Films Limited,INSPIRE
2119,VSCL,VSCL,https://www.screener.in/company/VSCL/,Vadivarhe Speciality Chemicals Limited,VSCL
2120,SGL,SGL,https://www.screener.in/company/SGL/,STL Global Limited,SGL
2121,EDUCOMP,EDUCOMP,https://www.screener.in/company/EDUCOMP/,Educomp Solutions Limited,EDUCOMP
2122,SAGARDEEP,SAGARDEEP,https://www.screener.in/company/SAGARDEEP/,Sagardeep Alloys Limited,SAGARDEEP
2123,ROLLT,ROLLT,https://www.screener.in/company/ROLLT/consolidated/,Rollatainers Limited,ROLLT
2124,KONTOR,KONTOR,https://www.screener.in/company/KONTOR/,Kontor Space Limited,KONTOR
2126,AGARWALFT,AGARWALFT,https://www.screener.in/company/AGARWALFT/,Agarwal Float Glass India Limited,AGARWALFT
2127,TECILCHEM,TECILCHEM,https://www.screener.in/company/TECILCHEM/,TECIL Chemicals and Hydro Power Limited,TECILCHEM
2128,CMRSL,CMRSL,https://www.screener.in/company/CMRSL/consolidated/,Cyber Media Research & Services Limited,CMRSL
2129,NIDAN,NIDAN,https://www.screener.in/company/NIDAN/,Nidan Laboratories and Healthcare Limited,NIDAN
2130,UNIINFO,UNIINFO,https://www.screener.in/company/UNIINFO/consolidated/,Uniinfo Telecom Services Limited,UNIINFO
2131,COUNCODOS,COUNCODOS,https://www.screener.in/company/COUNCODOS/,Country Condo's Limited,COUNCODOS
2132,AMEYA,AMEYA,https://www.screener.in/company/AMEYA/,Ameya Precision Engineers Limited,AMEYA
2133,SUPERSPIN,SUPERSPIN,https://www.screener.in/company/SUPERSPIN/,Super Spinning Mills Limited,SUPERSPIN
2134,CYBERMEDIA,CYBERMEDIA,https://www.screener.in/company/CYBERMEDIA/consolidated/,Cyber Media (India) Limited,CYBERMEDIA
2135,TIJARIA,TIJARIA,https://www.screener.in/company/TIJARIA/,Tijaria Polypipes Limited,TIJARIA
2136,WILLAMAGOR,WILLAMAGOR,https://www.screener.in/company/WILLAMAGOR/,Williamson Magor & Company Limited,WILLAMAGOR
2137,GSTL,GSTL,https://www.screener.in/company/GSTL/,Globesecure Technologies Limited,GSTL
2138,COMPINFO,COMPINFO,https://www.screener.in/company/COMPINFO/consolidated/,Compuage Infocom Limited,COMPINFO
2140,POLYSIL,POLYSIL,https://www.screener.in/company/POLYSIL/,Polysil Irrigation Systems Limited,POLYSIL
2141,HAVISHA,HAVISHA,https://www.screener.in/company/HAVISHA/,Sri Havisha Hospitality and Infrastructure Limited,HAVISHA
2142,JIWANRAM,JIWANRAM,https://www.screener.in/company/JIWANRAM/,Jiwanram Sheoduttrai Industries Limited,JIWANRAM
2143,MADHAV,MADHAV,https://www.screener.in/company/MADHAV/consolidated/,Madhav Marbles and Granites Limited,MADHAV
2144,NKIND,NKIND,https://www.screener.in/company/NKIND/consolidated/,NK Industries Limited,NKIND
2145,SANGINITA,SANGINITA,https://www.screener.in/company/SANGINITA/,Sanginita Chemicals Limited,SANGINITA
2146,MEGAFLEX,MEGAFLEX,https://www.screener.in/company/MEGAFLEX/,Mega Flex Plastics Limited,MEGAFLEX
2147,ADROITINFO,ADROITINFO,https://www.screener.in/company/ADROITINFO/consolidated/,Adroit Infotech Limited,ADROITINFO
2148,FMNL,FMNL,https://www.screener.in/company/FMNL/consolidated/,Future Market Networks Limited,FMNL
2149,HEADSUP,HEADSUP,https://www.screener.in/company/HEADSUP/,Heads UP Ventures Limited,HEADSUP
2150,KEEPLEARN,KEEPLEARN,https://www.screener.in/company/KEEPLEARN/,DSJ Keep Learning Limited,KEEPLEARN
2151,ACEINTEG,ACEINTEG,https://www.screener.in/company/ACEINTEG/,Ace Integrated Solutions Limited,ACEINTEG
2152,VIVIDHA,VIVIDHA,https://www.screener.in/company/VIVIDHA/,Visagar Polytex Limited,VIVIDHA
2153,KCK,KCK,https://www.screener.in/company/KCK/,Kck Industries Limited,KCK
2154,SABAR,SABAR,https://www.screener.in/company/SABAR/,Sabar Flex India Limited,SABAR
2155,AGUL,AGUL,https://www.screener.in/company/AGUL/,A G Universal Limited,AGUL
2156,FSC,FSC,https://www.screener.in/company/FSC/,Future Supply Chain Solutions Limited,FSC
2157,GATECH,GATECH,https://www.screener.in/company/GATECH/,GACM Technologies Limited,GATECH
2158,IMPEXFERRO,IMPEXFERRO,https://www.screener.in/company/IMPEXFERRO/,Impex Ferro Tech Limited,IMPEXFERRO
2159,QFIL,QFIL,https://www.screener.in/company/QFIL/,Quality Foils (India) Limited,QFIL
2160,KHAITANLTD,KHAITANLTD,https://www.screener.in/company/KHAITANLTD/,Khaitan (India) Limited,KHAITANLTD
2161,NARMADA,NARMADA,https://www.screener.in/company/NARMADA/,Narmada Agrobase Limited,NARMADA
2162,FEL,FEL,https://www.screener.in/company/FEL/,Future Enterprises Limited,FEL
2163,GRETEX,GRETEX,https://www.screener.in/company/GRETEX/,Gretex Industries Limited,GRETEX
2164,VIJIFIN,VIJIFIN,https://www.screener.in/company/VIJIFIN/,Viji Finance Limited,VIJIFIN
2165,BOHRAIND,BOHRAIND,https://www.screener.in/company/BOHRAIND/,Bohra Industries Limited,BOHRAIND
2166,MOXSH,MOXSH,https://www.screener.in/company/MOXSH/,Moxsh Overseas Educon Limited,MOXSH
2167,MOHITIND,MOHITIND,https://www.screener.in/company/MOHITIND/consolidated/,Mohit Industries Limited,MOHITIND
2168,VILINBIO,VILINBIO,https://www.screener.in/company/VILINBIO/,Vilin Bio Med Limited,VILINBIO
2169,HRHNEXT,HRHNEXT,https://www.screener.in/company/HRHNEXT/,HRH Next Services Limited,HRHNEXT
2170,SUNREST,SUNREST,https://www.screener.in/company/SUNREST/,Sunrest Lifescience Limited,SUNREST
2171,SPRL,SPRL,https://www.screener.in/company/SPRL/,Sp Refractories Limited,SPRL
2172,HYBRIDFIN,HYBRIDFIN,https://www.screener.in/company/HYBRIDFIN/consolidated/,Hybrid Financial Services Limited,HYBRIDFIN
2173,VERA,VERA,https://www.screener.in/company/VERA/,Vera Synthetic Limited,VERA
2174,SAHAJ,SAHAJ,https://www.screener.in/company/SAHAJ/,Sahaj Fashions Limited,SAHAJ
2175,GOENKA,GOENKA,https://www.screener.in/company/GOENKA/consolidated/,Goenka Diamond and Jewels Limited,GOENKA
2176,QUADPRO,QUADPRO,https://www.screener.in/company/QUADPRO/,Quadpro Ites Limited,QUADPRO
2177,ANTGRAPHIC,ANTGRAPHIC,https://www.screener.in/company/ANTGRAPHIC/,Antarctica Limited,ANTGRAPHIC
2178,INDIFRA,INDIFRA,https://www.screener.in/company/INDIFRA/,Indifra Limited,INDIFRA
2179,ORIENTALTL,ORIENTALTL,https://www.screener.in/company/ORIENTALTL/,Oriental Trimex Limited,ORIENTALTL
2180,LCCINFOTEC,LCCINFOTEC,https://www.screener.in/company/LCCINFOTEC/consolidated/,LCC Infotech Limited,LCCINFOTEC
2181,LRRPL,LRRPL,https://www.screener.in/company/LRRPL/,Lead Reclaim And Rubber Products Limited,LRRPL
2182,MASKINVEST,MASKINVEST,https://www.screener.in/company/MASKINVEST/,Mask Investments Limited,MASKINVEST
2183,OLIL,OLIL,https://www.screener.in/company/OLIL/,Oneclick Logistics India Limited,OLIL
2184,KAVVERITEL,KAVVERITEL,https://www.screener.in/company/KAVVERITEL/consolidated/,Kavveri Telecom Products Limited,KAVVERITEL
2185,MITTAL,MITTAL,https://www.screener.in/company/MITTAL/,Mittal Life Style Limited,MITTAL
2186,GUJRAFFIA,GUJRAFFIA,https://www.screener.in/company/GUJRAFFIA/,Gujarat Raffia Industries Limited,GUJRAFFIA
2187,KSHITIJPOL,KSHITIJPOL,https://www.screener.in/company/KSHITIJPOL/consolidated/,Kshitij Polyline Limited,KSHITIJPOL
2188,CONTI,CONTI,https://www.screener.in/company/CONTI/,Continental Seeds and Chemicals Limited,CONTI
2189,GLFL,GLFL,https://www.screener.in/company/GLFL/,Gujarat Lease Financing Limited,GLFL
2191,CALSOFT,CALSOFT,https://www.screener.in/company/CALSOFT/consolidated/,California Software Company Limited,CALSOFT
2192,AILIMITED,AILIMITED,https://www.screener.in/company/AILIMITED/,Abhishek Integrations Limited,AILIMITED
2193,KANDARP,KANDARP,https://www.screener.in/company/KANDARP/,Kandarp Digi Smart BPO Limited,KANDARP
2194,PLADAINFO,PLADAINFO,https://www.screener.in/company/PLADAINFO/,Plada Infotech Services Limited,PLADAINFO
2195,MTEDUCARE,MTEDUCARE,https://www.screener.in/company/MTEDUCARE/consolidated/,MT Educare Limited,MTEDUCARE
2196,WINSOME,WINSOME,https://www.screener.in/company/WINSOME/,Winsome Yarns Limited,WINSOME
2197,KAUSHALYA,KAUSHALYA,https://www.screener.in/company/KAUSHALYA/consolidated/,Kaushalya Infrastructure Development Corporation Limited,KAUSHALYA
2198,DRL,DRL,https://www.screener.in/company/DRL/consolidated/,Dhanuka Realty Limited,DRL
2199,BRIGHT,BRIGHT,https://www.screener.in/company/BRIGHT/,Bright Solar Limited,BRIGHT
2200,NAGREEKCAP,NAGREEKCAP,https://www.screener.in/company/NAGREEKCAP/,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP
